TF_SCO	TG_SCO	TF_gene_id	TG_gene_id	source
SCO3129	SCO3128	SC_RS17770	SC_RS17765	ZorroAranda2022_Inferred_BS
SCO3129	SCO3127	SC_RS17770	SC_RS17760	ZorroAranda2022_Inferred_BS
SCO4596	SCO7660	SC_RS25135	SC_RS40490	ZorroAranda2022_Inferred_BS
SCO4596	SCO7659	SC_RS25135	SC_RS40485	ZorroAranda2022_Inferred_BS
SCO0204	SCO3644	SC_RS02970	SC_RS20360	ZorroAranda2022_Inferred_BS
SCO1135	SCO7215	SC_RS07625	SC_RS38290	ZorroAranda2022_Inferred_BS
SCO6685	SCO4075	SC_RS35610	SC_RS22505	ZorroAranda2022_Inferred_BS
SCO0204	SCO2315	SC_RS02970	SC_RS13605	ZorroAranda2022_Inferred_BS
SCO1135	SCO0421	SC_RS07625	SC_RS04015	ZorroAranda2022_Inferred_BS
SCO1135	SCO5126	SC_RS07625	SC_RS27790	ZorroAranda2022_Inferred_BS
SCO1135	SCO3713	SC_RS07625		ZorroAranda2022_Inferred_BS
SCO1135	SCO7637	SC_RS07625	SC_RS40380	ZorroAranda2022_Inferred_BS
SCO1135	SCO5050	SC_RS07625	SC_RS27415	ZorroAranda2022_Inferred_BS
SCO1135	SCO5785	SC_RS07625	SC_RS31165	ZorroAranda2022_Inferred_BS
SCO1135	SCO3245	SC_RS07625	SC_RS18340	ZorroAranda2022_Inferred_BS
SCO1135	SCO6667	SC_RS07625	SC_RS35520	ZorroAranda2022_Inferred_BS
SCO1135	SCO1278	SC_RS07625	SC_RS08350	ZorroAranda2022_Inferred_BS
SCO1135	SCO7112	SC_RS07625	SC_RS37785	ZorroAranda2022_Inferred_BS
SCO1135	SCO7267	SC_RS07625	SC_RS38550	ZorroAranda2022_Inferred_BS
SCO1135	SCO6877	SC_RS07625	SC_RS36585	ZorroAranda2022_Inferred_BS
SCO1135	SCO2088	SC_RS07625	SC_RS12480	ZorroAranda2022_Inferred_BS
SCO1135	SCO3271	SC_RS07625	SC_RS18465	ZorroAranda2022_Inferred_BS
SCO1135	SCO1370	SC_RS07625	SC_RS08815	ZorroAranda2022_Inferred_BS
SCO1135	SCO0137	SC_RS07625	SC_RS02645	ZorroAranda2022_Inferred_BS
SCO1135	SCO7113	SC_RS07625	SC_RS37790	ZorroAranda2022_Inferred_BS
SCO1135	SCO6076	SC_RS07625	SC_RS32620	ZorroAranda2022_Inferred_BS
SCO1135	SCO3264	SC_RS07625	SC_RS18440	ZorroAranda2022_Inferred_BS
SCO1135	SCO1776	SC_RS07625	SC_RS10890	ZorroAranda2022_Inferred_BS
SCO1135	SCO4203	SC_RS07625	SC_RS23200	ZorroAranda2022_Inferred_BS
SCO1135	SCO3640	SC_RS07625	SC_RS20340	ZorroAranda2022_Inferred_BS
SCO1135	SCO4204	SC_RS07625	SC_RS23205	ZorroAranda2022_Inferred_BS
SCO1135	SCO1070	SC_RS07625	SC_RS07310	ZorroAranda2022_Inferred_BS
SCO1135	SCO3204	SC_RS07625	SC_RS18135	ZorroAranda2022_Inferred_BS
SCO1135	SCO3065	SC_RS07625	SC_RS17440	ZorroAranda2022_Inferred_BS
SCO1135	SCO2165	SC_RS07625	SC_RS12865	ZorroAranda2022_Inferred_BS
SCO1135	SCO4123	SC_RS07625	SC_RS22800	ZorroAranda2022_Inferred_BS
SCO1135	SCO5049	SC_RS07625	SC_RS27410	ZorroAranda2022_Inferred_BS
SCO1135	SCO1373	SC_RS07625	SC_RS08830	ZorroAranda2022_Inferred_BS
SCO1135	SCO5626	SC_RS07625	SC_RS30355	ZorroAranda2022_Inferred_BS
SCO1135	SCO5801	SC_RS07625	SC_RS31245	ZorroAranda2022_Inferred_BS
SCO1135	SCO5271	SC_RS07625	SC_RS28540	ZorroAranda2022_Inferred_BS
SCO1135	SCO3638	SC_RS07625	SC_RS20330	ZorroAranda2022_Inferred_BS
SCO1135	SCO7266	SC_RS07625	SC_RS38545	ZorroAranda2022_Inferred_BS
SCO1135	SCO6885	SC_RS07625	SC_RS36625	ZorroAranda2022_Inferred_BS
SCO1135	SCO4537	SC_RS07625	SC_RS24840	ZorroAranda2022_Inferred_BS
SCO1135	SCO0856	SC_RS07625	SC_RS06210	ZorroAranda2022_Inferred_BS
SCO1135	SCO0954	SC_RS07625	SC_RS06725	ZorroAranda2022_Inferred_BS
SCO1135	SCO5125	SC_RS07625	SC_RS27785	ZorroAranda2022_Inferred_BS
SCO1135	SCO6151	SC_RS07625	SC_RS33005	ZorroAranda2022_Inferred_BS
SCO4426	SCO4229	SC_RS24295	SC_RS23330	ZorroAranda2022_Inferred_BS
SCO4426	SCO4228	SC_RS24295	SC_RS23325	ZorroAranda2022_Inferred_BS
SCO0204	SCO2970	SC_RS02970	SC_RS16955	ZorroAranda2022_Inferred_BS
SCO0204	SCO2969	SC_RS02970	SC_RS16950	ZorroAranda2022_Inferred_BS
SCO1135	SCO1075	SC_RS07625	SC_RS07330	ZorroAranda2022_Inferred_BS
SCO1135	SCO2785	SC_RS07625	SC_RS16010	ZorroAranda2022_Inferred_BS
SCO1135	SCO0489	SC_RS07625	SC_RS04365	ZorroAranda2022_Inferred_BS
SCO4230	SCO5447	SC_RS23335	SC_RS29420	ZorroAranda2022_Inferred_BS
SCO4596	SCO1049	SC_RS25135	SC_RS07200	ZorroAranda2022_Inferred_BS
SCO0204	SCO0167	SC_RS02970	SC_RS02780	ZorroAranda2022_Inferred_BS
SCO2508	SCO0476	SC_RS14590	SC_RS04295	ZorroAranda2022_Inferred_BS
SCO5085	SCO3323	SC_RS27585	SC_RS18720	ZorroAranda2022_Inferred_BS
SCO1135	SCO0225	SC_RS07625		ZorroAranda2022_Inferred_BS
SCO1135	SCO3719	SC_RS07625	SC_RS20730	ZorroAranda2022_Inferred_BS
SCO4596	SCO6408	SC_RS25135	SC_RS34235	ZorroAranda2022_Inferred_BS
SCO1135	SCO7650	SC_RS07625	SC_RS40445	ZorroAranda2022_Inferred_BS
SCO1135	SCO1376	SC_RS07625	SC_RS08845	ZorroAranda2022_Inferred_BS
SCO1135	SCO5149	SC_RS07625	SC_RS27910	ZorroAranda2022_Inferred_BS
SCO1135	SCO0114	SC_RS07625		ZorroAranda2022_Inferred_BS
SCO1135	SCO5179	SC_RS07625	SC_RS28060	ZorroAranda2022_Inferred_BS
SCO1135	SCO6776	SC_RS07625	SC_RS36065	ZorroAranda2022_Inferred_BS
SCO1135	SCO4599	SC_RS07625	SC_RS25150	ZorroAranda2022_Inferred_BS
SCO1135	SCO0922	SC_RS07625	SC_RS06560	ZorroAranda2022_Inferred_BS
SCO1135	SCO5514	SC_RS07625	SC_RS29755	ZorroAranda2022_Inferred_BS
SCO1135	SCO5889	SC_RS07625	SC_RS31690	ZorroAranda2022_Inferred_BS
SCO1135	SCO3808	SC_RS07625	SC_RS21165	ZorroAranda2022_Inferred_BS
SCO1135	SCO1652	SC_RS07625	SC_RS10270	ZorroAranda2022_Inferred_BS
SCO1135	SCO7342	SC_RS07625	SC_RS38925	ZorroAranda2022_Inferred_BS
SCO1135	SCO5717	SC_RS07625	SC_RS30800	ZorroAranda2022_Inferred_BS
SCO1135	SCO1827	SC_RS07625	SC_RS11165	ZorroAranda2022_Inferred_BS
SCO1135	SCO6227	SC_RS07625	SC_RS33385	ZorroAranda2022_Inferred_BS
SCO1135	SCO7131	SC_RS07625	SC_RS37880	ZorroAranda2022_Inferred_BS
SCO1135	SCO7314	SC_RS07625	SC_RS38785	ZorroAranda2022_Inferred_BS
SCO1135	SCO7649	SC_RS07625	SC_RS40440	ZorroAranda2022_Inferred_BS
SCO1135	SCO5552	SC_RS07625	SC_RS29970	ZorroAranda2022_Inferred_BS
SCO1135	SCO2711	SC_RS07625	SC_RS15640	ZorroAranda2022_Inferred_BS
SCO1135	SCO5496	SC_RS07625	SC_RS29665	ZorroAranda2022_Inferred_BS
SCO1135	SCO6683	SC_RS07625	SC_RS35600	ZorroAranda2022_Inferred_BS
SCO1135	SCO6606	SC_RS07625	SC_RS35230	ZorroAranda2022_Inferred_BS
SCO1135	SCO7360	SC_RS07625	SC_RS39005	ZorroAranda2022_Inferred_BS
SCO1135	SCO6607	SC_RS07625	SC_RS35235	ZorroAranda2022_Inferred_BS
SCO1135	SCO2326	SC_RS07625	SC_RS13660	ZorroAranda2022_Inferred_BS
SCO1135	SCO2104	SC_RS07625	SC_RS12560	ZorroAranda2022_Inferred_BS
SCO1135	SCO7433	SC_RS07625	SC_RS39370	ZorroAranda2022_Inferred_BS
SCO1135	SCO5305	SC_RS07625	SC_RS28705	ZorroAranda2022_Inferred_BS
SCO1135	SCO0153	SC_RS07625	SC_RS02725	ZorroAranda2022_Inferred_BS
SCO1135	SCO2655	SC_RS07625	SC_RS15350	ZorroAranda2022_Inferred_BS
SCO1135	SCO2656	SC_RS07625	SC_RS15355	ZorroAranda2022_Inferred_BS
SCO1135	SCO3949	SC_RS07625	SC_RS21885	ZorroAranda2022_Inferred_BS
SCO1135	SCO6137	SC_RS07625	SC_RS32935	ZorroAranda2022_Inferred_BS
SCO1135	SCO1391	SC_RS07625	SC_RS08935	ZorroAranda2022_Inferred_BS
SCO1135	SCO4671	SC_RS07625	SC_RS25530	ZorroAranda2022_Inferred_BS
SCO1135	SCO3407	SC_RS07625	SC_RS19160	ZorroAranda2022_Inferred_BS
SCO1135	SCO7154	SC_RS07625	SC_RS37995	ZorroAranda2022_Inferred_BS
SCO1135	SCO7341	SC_RS07625	SC_RS38920	ZorroAranda2022_Inferred_BS
SCO1135	SCO5146	SC_RS07625	SC_RS27895	ZorroAranda2022_Inferred_BS
SCO1135	SCO1144	SC_RS07625	SC_RS07670	ZorroAranda2022_Inferred_BS
SCO1135	SCO5823	SC_RS07625	SC_RS31360	ZorroAranda2022_Inferred_BS
SCO1135	SCO2017	SC_RS07625	SC_RS12120	ZorroAranda2022_Inferred_BS
SCO1135	SCO6775	SC_RS07625	SC_RS36060	ZorroAranda2022_Inferred_BS
SCO1135	SCO5208	SC_RS07625	SC_RS28220	ZorroAranda2022_Inferred_BS
SCO1135	SCO7361	SC_RS07625	SC_RS39010	ZorroAranda2022_Inferred_BS
SCO1135	SCO7723	SC_RS07625	SC_RS40800	ZorroAranda2022_Inferred_BS
SCO1135	SCO7590	SC_RS07625	SC_RS40150	ZorroAranda2022_Inferred_BS
SCO1135	SCO3398	SC_RS07625	SC_RS19115	ZorroAranda2022_Inferred_BS
SCO1135	SCO5416	SC_RS07625	SC_RS29260	ZorroAranda2022_Inferred_BS
SCO1135	SCO5867	SC_RS07625	SC_RS31580	ZorroAranda2022_Inferred_BS
SCO1135	SCO4692	SC_RS07625	SC_RS25630	ZorroAranda2022_Inferred_BS
SCO3356	SCO2161	SC_RS18895	SC_RS12850	ZorroAranda2022_Inferred_BS
SCO0204	SCO7347	SC_RS02970	SC_RS38950	ZorroAranda2022_Inferred_BS
SCO4596	SCO3031	SC_RS25135	SC_RS17270	ZorroAranda2022_Inferred_BS
SCO1135	SCO6395	SC_RS07625		ZorroAranda2022_Inferred_BS
SCO3361	SCO1496	SC_RS18920	SC_RS09455	ZorroAranda2022_Inferred_BS
SCO5231	SCO6486	SC_RS28335	SC_RS34625	ZorroAranda2022_Inferred_BS
SCO0204	SCO1720	SC_RS02970	SC_RS10610	ZorroAranda2022_Inferred_BS
SCO1135	SCO7515	SC_RS07625	SC_RS39775	ZorroAranda2022_Inferred_BS
SCO0204	SCO0643	SC_RS02970	SC_RS05135	ZorroAranda2022_Inferred_BS
SCO0608	SCO1541	SC_RS04965	SC_RS09690	ZorroAranda2022_Inferred_BS
SCO6294	SCO3511	SC_RS33720	SC_RS19675	ZorroAranda2022_Inferred_BS
SCO0204	SCO0713	SC_RS02970	SC_RS05490	ZorroAranda2022_Inferred_BS
SCO5216	SCO7120	SC_RS28260	SC_RS37825	ZorroAranda2022_Inferred_BS
SCO1135	SCO0884	SC_RS07625	SC_RS06355	ZorroAranda2022_Inferred_BS
SCO3356	SCO1551	SC_RS18895	SC_RS09770	ZorroAranda2022_Inferred_BS
SCO0204	SCO2123	SC_RS02970	SC_RS12660	ZorroAranda2022_Inferred_BS
SCO4230	SCO0324	SC_RS23335	SC_RS03540	ZorroAranda2022_Inferred_BS
SCO4230	SCO0325	SC_RS23335	SC_RS03545	ZorroAranda2022_Inferred_BS
SCO0204	SCO0517	SC_RS02970		ZorroAranda2022_Inferred_BS
SCO0204	SCO1351	SC_RS02970	SC_RS08720	ZorroAranda2022_Inferred_BS
SCO1135	SCO0322	SC_RS07625	SC_RS03525	ZorroAranda2022_Inferred_BS
SCO1135	SCO0637	SC_RS07625	SC_RS05105	ZorroAranda2022_Inferred_BS
SCO1135	SCO6988	SC_RS07625	SC_RS37160	ZorroAranda2022_Inferred_BS
SCO1135	SCO0999	SC_RS07625	SC_RS06955	ZorroAranda2022_Inferred_BS
SCO0204	SCO2017	SC_RS02970	SC_RS12120	ZorroAranda2022_Inferred_BS
SCO4596	SCO5397	SC_RS25135	SC_RS29165	ZorroAranda2022_Inferred_BS
SCO0204	SCO4746	SC_RS02970	SC_RS25890	ZorroAranda2022_Inferred_BS
SCO4596	SCO5112	SC_RS25135	SC_RS27720	ZorroAranda2022_Inferred_BS
SCO4230	SCO0526	SC_RS23335	SC_RS04545	ZorroAranda2022_Inferred_BS
SCO0204	SCO3901	SC_RS02970	SC_RS21650	ZorroAranda2022_Inferred_BS
SCO1135	SCO7173	SC_RS07625	SC_RS38085	ZorroAranda2022_Inferred_BS
SCO3356	SCO1018	SC_RS18895	SC_RS07045	ZorroAranda2022_Inferred_BS
SCO5085	SCO2201	SC_RS27585	SC_RS13040	ZorroAranda2022_Inferred_BS
SCO0204	SCO7346	SC_RS02970	SC_RS38945	ZorroAranda2022_Inferred_BS
SCO4596	SCO7364	SC_RS25135	SC_RS39025	ZorroAranda2022_Inferred_BS
SCO6256	SCO7197	SC_RS33530	SC_RS38205	ZorroAranda2022_Inferred_BS
SCO0204	SCO3146	SC_RS02970	SC_RS17840	ZorroAranda2022_Inferred_BS
SCO0204	SCO3828	SC_RS02970	SC_RS21270	ZorroAranda2022_Inferred_BS
SCO3356	SCO7155	SC_RS18895	SC_RS38000	ZorroAranda2022_Inferred_BS
SCO3356	SCO7154	SC_RS18895	SC_RS37995	ZorroAranda2022_Inferred_BS
SCO6265	SCO6323	SC_RS33575	SC_RS33845	ZorroAranda2022_Inferred_BS
SCO0204	SCO7431	SC_RS02970	SC_RS39360	ZorroAranda2022_Inferred_BS
SCO0204	SCO7659	SC_RS02970	SC_RS40485	ZorroAranda2022_Inferred_BS
SCO1480	SCO5085	SC_RS09375	SC_RS27585	ZorroAranda2022_Inferred_BS
SCO5085	SCO5178	SC_RS27585	SC_RS28055	ZorroAranda2022_Inferred_BS
SCO0204	SCO0854	SC_RS02970	SC_RS06200	ZorroAranda2022_Inferred_BS
SCO1135	SCO0540	SC_RS07625	SC_RS04615	ZorroAranda2022_Inferred_BS
SCO1135	SCO1028	SC_RS07625	SC_RS07095	ZorroAranda2022_Inferred_BS
SCO1135	SCO0125	SC_RS07625	SC_RS02595	ZorroAranda2022_Inferred_BS
SCO1135	SCO2355	SC_RS07625	SC_RS13810	ZorroAranda2022_Inferred_BS
SCO1135	SCO4816	SC_RS07625	SC_RS26245	ZorroAranda2022_Inferred_BS
SCO1135	SCO6708	SC_RS07625	SC_RS35725	ZorroAranda2022_Inferred_BS
SCO5216	SCO3415	SC_RS28260	SC_RS19200	ZorroAranda2022_Inferred_BS
SCO1135	SCO3729	SC_RS07625	SC_RS20775	ZorroAranda2022_Inferred_BS
SCO1135	SCO2708	SC_RS07625	SC_RS15625	ZorroAranda2022_Inferred_BS
SCO1135	SCO3563	SC_RS07625	SC_RS19950	ZorroAranda2022_Inferred_BS
SCO1135	SCO3345	SC_RS07625	SC_RS18845	ZorroAranda2022_Inferred_BS
SCO1135	SCO1181	SC_RS07625	SC_RS07860	ZorroAranda2022_Inferred_BS
SCO1135	SCO1080	SC_RS07625	SC_RS07355	ZorroAranda2022_Inferred_BS
SCO1135	SCO6881	SC_RS07625	SC_RS36605	ZorroAranda2022_Inferred_BS
SCO1135	SCO3326	SC_RS07625	SC_RS18735	ZorroAranda2022_Inferred_BS
SCO1135	SCO3967	SC_RS07625	SC_RS21975	ZorroAranda2022_Inferred_BS
SCO1135	SCO1750	SC_RS07625	SC_RS10760	ZorroAranda2022_Inferred_BS
SCO1135	SCO5934	SC_RS07625	SC_RS31920	ZorroAranda2022_Inferred_BS
SCO1135	SCO5971	SC_RS07625	SC_RS32100	ZorroAranda2022_Inferred_BS
SCO1135	SCO7711	SC_RS07625	SC_RS40740	ZorroAranda2022_Inferred_BS
SCO5216	SCO7221	SC_RS28260	SC_RS38320	ZorroAranda2022_Inferred_BS
SCO1135	SCO1948	SC_RS07625	SC_RS11775	ZorroAranda2022_Inferred_BS
SCO4596	SCO2588	SC_RS25135	SC_RS14995	ZorroAranda2022_Inferred_BS
SCO1135	SCO3877	SC_RS07625	SC_RS21530	ZorroAranda2022_Inferred_BS
SCO1135	SCO2056	SC_RS07625	SC_RS12320	ZorroAranda2022_Inferred_BS
SCO1135	SCO1253	SC_RS07625	SC_RS08225	ZorroAranda2022_Inferred_BS
SCO1135	SCO6707	SC_RS07625	SC_RS35720	ZorroAranda2022_Inferred_BS
SCO2508	SCO0436	SC_RS14590	SC_RS04090	ZorroAranda2022_Inferred_BS
SCO0204	SCO3128	SC_RS02970	SC_RS17765	ZorroAranda2022_Inferred_BS
SCO0204	SCO3127	SC_RS02970	SC_RS17760	ZorroAranda2022_Inferred_BS
SCO3668	SCO7576	SC_RS20475	SC_RS40080	ZorroAranda2022_Inferred_BS
SCO3668	SCO7577	SC_RS20475	SC_RS40085	ZorroAranda2022_Inferred_BS
SCO5085	SCO3874	SC_RS27585	SC_RS21515	ZorroAranda2022_Inferred_BS
SCO3356	SCO0329	SC_RS18895	SC_RS03560	ZorroAranda2022_Inferred_BS
SCO0600	SCO0600	SC_RS04925	SC_RS04925	ZorroAranda2022_Inferred_BS
SCO5231	SCO2503	SC_RS28335	SC_RS14565	ZorroAranda2022_Inferred_BS
SCO1135	SCO1487	SC_RS07625	SC_RS09410	ZorroAranda2022_Inferred_BS
SCO1135	SCO6796	SC_RS07625	SC_RS36160	ZorroAranda2022_Inferred_BS
SCO1135	SCO2160	SC_RS07625	SC_RS12845	ZorroAranda2022_Inferred_BS
SCO1135	SCO1542	SC_RS07625	SC_RS09695	ZorroAranda2022_Inferred_BS
SCO0204	SCO1300	SC_RS02970	SC_RS08465	ZorroAranda2022_Inferred_BS
SCO1135	SCO6716	SC_RS07625	SC_RS35770	ZorroAranda2022_Inferred_BS
SCO5216	SCO0618	SC_RS28260	SC_RS05010	ZorroAranda2022_Inferred_BS
SCO5216	SCO0617	SC_RS28260	SC_RS05005	ZorroAranda2022_Inferred_BS
SCO5243	SCO1276	SC_RS28395	SC_RS08340	ZorroAranda2022_Inferred_BS
SCO0204	SCO0842	SC_RS02970	SC_RS06140	ZorroAranda2022_Inferred_BS
SCO4596	SCO2680	SC_RS25135	SC_RS15480	ZorroAranda2022_Inferred_BS
SCO1135	SCO6380	SC_RS07625		ZorroAranda2022_Inferred_BS
SCO1135	SCO7497	SC_RS07625	SC_RS39685	ZorroAranda2022_Inferred_BS
SCO1135	SCO6718	SC_RS07625	SC_RS35780	ZorroAranda2022_Inferred_BS
SCO0204	SCO6098	SC_RS02970	SC_RS32730	ZorroAranda2022_Inferred_BS
SCO5085	SCO5861	SC_RS27585		ZorroAranda2022_Inferred_BS
SCO0204	SCO6713	SC_RS02970	SC_RS35750	ZorroAranda2022_Inferred_BS
SCO0204	SCO2882	SC_RS02970	SC_RS16510	ZorroAranda2022_Inferred_BS
SCO4596	SCO4734	SC_RS25135	SC_RS25830	ZorroAranda2022_Inferred_BS
SCO1135	SCO1969	SC_RS07625	SC_RS11875	ZorroAranda2022_Inferred_BS
SCO1135	SCO6588	SC_RS07625	SC_RS35135	ZorroAranda2022_Inferred_BS
SCO1135	SCO3100	SC_RS07625	SC_RS17625	ZorroAranda2022_Inferred_BS
SCO1135	SCO6271	SC_RS07625	SC_RS33605	ZorroAranda2022_Inferred_BS
SCO1135	SCO5172	SC_RS07625	SC_RS28025	ZorroAranda2022_Inferred_BS
SCO1135	SCO7797	SC_RS07625	SC_RS41140	ZorroAranda2022_Inferred_BS
SCO1135	SCO5171	SC_RS07625	SC_RS28020	ZorroAranda2022_Inferred_BS
SCO1135	SCO3789	SC_RS07625	SC_RS21065	ZorroAranda2022_Inferred_BS
SCO1135	SCO4676	SC_RS07625	SC_RS25555	ZorroAranda2022_Inferred_BS
SCO1135	SCO0987	SC_RS07625	SC_RS06895	ZorroAranda2022_Inferred_BS
SCO1135	SCO6865	SC_RS07625	SC_RS36520	ZorroAranda2022_Inferred_BS
SCO1135	SCO2343	SC_RS07625	SC_RS13745	ZorroAranda2022_Inferred_BS
SCO1135	SCO6095	SC_RS07625	SC_RS32715	ZorroAranda2022_Inferred_BS
SCO1135	SCO2257	SC_RS07625	SC_RS13310	ZorroAranda2022_Inferred_BS
SCO1135	SCO4023	SC_RS07625	SC_RS22235	ZorroAranda2022_Inferred_BS
SCO1135	SCO7179	SC_RS07625	SC_RS38110	ZorroAranda2022_Inferred_BS
SCO1135	SCO5752	SC_RS07625	SC_RS30990	ZorroAranda2022_Inferred_BS
SCO1135	SCO6272	SC_RS07625	SC_RS33610	ZorroAranda2022_Inferred_BS
SCO1135	SCO3234	SC_RS07625	SC_RS18285	ZorroAranda2022_Inferred_BS
SCO1135	SCO2751	SC_RS07625	SC_RS15840	ZorroAranda2022_Inferred_BS
SCO1135	SCO0326	SC_RS07625	SC_RS03550	ZorroAranda2022_Inferred_BS
SCO1135	SCO7196	SC_RS07625	SC_RS38200	ZorroAranda2022_Inferred_BS
SCO1135	SCO3969	SC_RS07625		ZorroAranda2022_Inferred_BS
SCO1135	SCO3194	SC_RS07625	SC_RS18085	ZorroAranda2022_Inferred_BS
SCO1135	SCO2496	SC_RS07625	SC_RS14530	ZorroAranda2022_Inferred_BS
SCO1135	SCO5145	SC_RS07625	SC_RS27890	ZorroAranda2022_Inferred_BS
SCO1135	SCO2342	SC_RS07625	SC_RS13740	ZorroAranda2022_Inferred_BS
SCO1135	SCO4478	SC_RS07625	SC_RS24550	ZorroAranda2022_Inferred_BS
SCO1135	SCO2808	SC_RS07625	SC_RS16130	ZorroAranda2022_Inferred_BS
SCO1135	SCO3171	SC_RS07625	SC_RS17965	ZorroAranda2022_Inferred_BS
SCO1135	SCO7786	SC_RS07625		ZorroAranda2022_Inferred_BS
SCO1135	SCO3079	SC_RS07625	SC_RS17510	ZorroAranda2022_Inferred_BS
SCO1135	SCO3507	SC_RS07625	SC_RS19655	ZorroAranda2022_Inferred_BS
SCO1135	SCO0061	SC_RS07625	SC_RS02320	ZorroAranda2022_Inferred_BS
SCO1135	SCO3166	SC_RS07625	SC_RS17940	ZorroAranda2022_Inferred_BS
SCO1135	SCO5251	SC_RS07625	SC_RS28435	ZorroAranda2022_Inferred_BS
SCO1135	SCO7050	SC_RS07625	SC_RS37475	ZorroAranda2022_Inferred_BS
SCO1135	SCO6057	SC_RS07625	SC_RS32525	ZorroAranda2022_Inferred_BS
SCO1135	SCO2051	SC_RS07625	SC_RS12290	ZorroAranda2022_Inferred_BS
SCO3356	SCO6635	SC_RS18895	SC_RS35370	ZorroAranda2022_Inferred_BS
SCO4596	SCO3014	SC_RS25135	SC_RS17170	ZorroAranda2022_Inferred_BS
SCO5621	SCO5819	SC_RS30330	SC_RS31335	ZorroAranda2022_Inferred_BS
SCO3129	SCO3130	SC_RS17770	SC_RS17775	ZorroAranda2022_Inferred_BS
SCO4118	SCO1444	SC_RS22760	SC_RS09195	ZorroAranda2022_Inferred_BS
SCO3013	SCO6029	SC_RS17165	SC_RS32380	ZorroAranda2022_Inferred_BS
SCO0204	SCO5965	SC_RS02970	SC_RS32070	ZorroAranda2022_Inferred_BS
SCO0204	SCO5964	SC_RS02970	SC_RS32065	ZorroAranda2022_Inferred_BS
SCO0204	SCO0768	SC_RS02970	SC_RS05770	ZorroAranda2022_Inferred_BS
SCO0204	SCO0201	SC_RS02970	SC_RS02955	ZorroAranda2022_Inferred_BS
SCO0204	SCO0202	SC_RS02970	SC_RS02960	ZorroAranda2022_Inferred_BS
SCO5085	SCO7291	SC_RS27585	SC_RS38670	ZorroAranda2022_Inferred_BS
SCO5216	SCO4212	SC_RS28260	SC_RS23245	ZorroAranda2022_Inferred_BS
SCO5216	SCO4211	SC_RS28260		ZorroAranda2022_Inferred_BS
SCO4596	SCO1334	SC_RS25135	SC_RS08635	ZorroAranda2022_Inferred_BS
SCO4596	SCO2455	SC_RS25135	SC_RS14310	ZorroAranda2022_Inferred_BS
SCO0194	SCO0186	SC_RS02920	SC_RS02880	ZorroAranda2022_Inferred_BS
SCO3356	SCO4863	SC_RS18895	SC_RS26475	ZorroAranda2022_Inferred_BS
SCO3202	SCO5876	SC_RS18125	SC_RS31625	ZorroAranda2022_Inferred_BS
SCO3202	SCO5877	SC_RS18125	SC_RS31630	ZorroAranda2022_Inferred_BS
SCO6286	SCO2106	SC_RS33680	SC_RS12570	ZorroAranda2022_Inferred_BS
SCO6286	SCO2107	SC_RS33680	SC_RS12575	ZorroAranda2022_Inferred_BS
SCO0204	SCO4829	SC_RS02970	SC_RS26305	ZorroAranda2022_Inferred_BS
SCO4230	SCO3085	SC_RS23335	SC_RS17540	ZorroAranda2022_Inferred_BS
SCO4230	SCO3086	SC_RS23335	SC_RS17550	ZorroAranda2022_Inferred_BS
SCO5216	SCO1770	SC_RS28260		ZorroAranda2022_Inferred_BS
SCO0204	SCO2135	SC_RS02970	SC_RS12720	ZorroAranda2022_Inferred_BS
SCO5231	SCO2833	SC_RS28335	SC_RS16265	ZorroAranda2022_Inferred_BS
SCO0204	SCO1680	SC_RS02970	SC_RS10415	ZorroAranda2022_Inferred_BS
SCO0204	SCO2917	SC_RS02970	SC_RS16685	ZorroAranda2022_Inferred_BS
SCO0204	SCO4650	SC_RS02970	SC_RS25430	ZorroAranda2022_Inferred_BS
SCO5778	SCO3635	SC_RS31130		ZorroAranda2022_Inferred_BS
SCO0204	SCO7106	SC_RS02970	SC_RS37755	ZorroAranda2022_Inferred_BS
SCO0204	SCO7105	SC_RS02970	SC_RS37750	ZorroAranda2022_Inferred_BS
SCO0204	SCO0805	SC_RS02970	SC_RS05955	ZorroAranda2022_Inferred_BS
SCO5778	SCO5775	SC_RS31130	SC_RS31115	ZorroAranda2022_Inferred_BS
SCO4596	SCO1314	SC_RS25135	SC_RS08535	ZorroAranda2022_Inferred_BS
SCO4596	SCO3116	SC_RS25135	SC_RS17710	ZorroAranda2022_Inferred_BS
SCO2508	SCO6644	SC_RS14590	SC_RS35410	ZorroAranda2022_Inferred_BS
SCO6256	SCO6377	SC_RS33530	SC_RS34095	ZorroAranda2022_Inferred_BS
SCO6256	SCO3397	SC_RS33530	SC_RS19110	ZorroAranda2022_Inferred_BS
SCO6256	SCO3396	SC_RS33530	SC_RS19105	ZorroAranda2022_Inferred_BS
SCO1135	SCO3086	SC_RS07625	SC_RS17550	ZorroAranda2022_Inferred_BS
SCO1135	SCO3076	SC_RS07625	SC_RS17495	ZorroAranda2022_Inferred_BS
SCO1135	SCO6544	SC_RS07625	SC_RS34915	ZorroAranda2022_Inferred_BS
SCO1135	SCO3085	SC_RS07625	SC_RS17540	ZorroAranda2022_Inferred_BS
SCO1135	SCO7163	SC_RS07625	SC_RS38040	ZorroAranda2022_Inferred_BS
SCO1135	SCO6053	SC_RS07625	SC_RS32505	ZorroAranda2022_Inferred_BS
