idx	TF_name	TF_SCO	TF_description	TG_name	TG_SCO	experiment	evidence	regulatory_function	evidence_classification	PubMed ID	Reference DOI	Year	Notes	TF_gene_id	TG_gene_id	source
	phoP	SCO4230	Putative response regulator		SCO2424	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14155	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2428	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14175	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2431	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14190	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2432	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14195	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2433	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14200	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2441	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14240	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2442	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14245	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2443	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14250	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2446	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14265	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2447	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14270	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2449	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14280	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2450	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14285	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2452	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14295	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2453	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14300	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2454	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14305	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2455	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14310	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2460	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14335	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2461	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14355	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2462	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14360	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2467	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14385	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	dnaG	SCO2468	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14390	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2469	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14395	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2470	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14400	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2471	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14405	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2472	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14410	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2479	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14445	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2480	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14450	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2481	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14455	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2493	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14515	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2494	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14520	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2495	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14525	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2496	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14530	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2497	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14535	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2498	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14540	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	glyS	SCO2504	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14570	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2505	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14575	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2526	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14680	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	phoH	SCO2532	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14710	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2537	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14735	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2538	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14740	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2557	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14835	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2558	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14840	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2561	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14855	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	lepA	SCO2562	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14860	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	rpsT	SCO2563	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14865	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2566	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14880	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2567	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14885	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2569	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14895	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2570	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14900	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2579	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14950	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2580	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14955	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2581	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14960	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2582	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS14965	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2589	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15000	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2590	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15005	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2603	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15080	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2604	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15085	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2605	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15090	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2608	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15110	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2609	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15115	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2610	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15120	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	mreB	SCO2611	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15125	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2612	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15130	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2625	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15205	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2626	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15210	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2628	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335		ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2631	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15230	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2632	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15235	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2640	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15275	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2650	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15325	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2681	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15485	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2682	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15490	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2686	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15515	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2687	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15525	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2692	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15550	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2724	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15705	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2725	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15710	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	citA	SCO2736	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15765	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2737	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15770	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2738	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15775	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2739	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15780	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2740	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335		ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2763	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15900	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2764	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15905	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2765	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15910	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	speB	SCO2770	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15935	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2771	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15940	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	desA	SCO2782	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS15995	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	desB	SCO2783	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16000	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	desC	SCO2784	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16005	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2785	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16010	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2790	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16035	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2791	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335		ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	adpA	SCO2792	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16045	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2794	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16060	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2795	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16065	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2810	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16140	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2811	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16145	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2812	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16150	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2817	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16175	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2818	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16180	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2821	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16200	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2822	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16205	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2823	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16210	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2824	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16215	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2832	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16255	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	chb	SCO2833	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16265	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2837	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16290	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2838	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16295	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2854	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16370	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2855	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16375	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2856	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16380	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2861	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16405	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2862	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335		ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2875	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16475	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2876	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16480	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2877	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16485	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	cvnA12	SCO2879	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16495	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2884	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16520	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2894	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16565	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2895	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16570	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2896	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16575	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	sugE	SCO2898	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16585	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2899	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16590	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2903	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16615	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	rph	SCO2904	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16620	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2905	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16625	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	nagE1	SCO2906	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16630	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2914	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16670	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2916	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16680	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2917	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16685	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2918	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16690	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2921	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16705	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2922	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16710	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2923	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335		ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	ssgG	SCO2924	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16720	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2925	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16725	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2926	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16730	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator	hppD	SCO2927	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16735	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2928	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16740	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2936	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16780	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2937	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16785	ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2957	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335		ZorroAranda2022_Curated
	phoP	SCO4230	Putative response regulator		SCO2960	ChIP-chip	BABBA	?	Weak	22904076	10.1093/nar/gks766	2012		SC_RS23335	SC_RS16900	ZorroAranda2022_Curated
