pathway_id	pathway_name	gene
sco01232	Nucleotide metabolism	SCO1479
sco01232	Nucleotide metabolism	SCO1488
sco01232	Nucleotide metabolism	SCO1514
sco01232	Nucleotide metabolism	SCO1760
sco01232	Nucleotide metabolism	SCO1776
sco01232	Nucleotide metabolism	SCO2081
sco01232	Nucleotide metabolism	SCO2158
sco01232	Nucleotide metabolism	SCO2470
sco01232	Nucleotide metabolism	SCO2546
sco01232	Nucleotide metabolism	SCO2612
sco01232	Nucleotide metabolism	SCO2843
sco01232	Nucleotide metabolism	SCO2902
sco01232	Nucleotide metabolism	SCO3405
sco01232	Nucleotide metabolism	SCO3542
sco01232	Nucleotide metabolism	SCO3629
sco01232	Nucleotide metabolism	SCO3678
sco01232	Nucleotide metabolism	SCO4041
sco01232	Nucleotide metabolism	SCO4152
sco01232	Nucleotide metabolism	SCO4634
sco01232	Nucleotide metabolism	SCO4644
sco01232	Nucleotide metabolism	SCO4723
sco01232	Nucleotide metabolism	SCO4770
sco01232	Nucleotide metabolism	SCO4771
sco01232	Nucleotide metabolism	SCO4785
sco01232	Nucleotide metabolism	SCO4889
sco01232	Nucleotide metabolism	SCO4890
sco01232	Nucleotide metabolism	SCO4901
sco01232	Nucleotide metabolism	SCO4909
sco01232	Nucleotide metabolism	SCO4917
sco01232	Nucleotide metabolism	SCO4923
sco01232	Nucleotide metabolism	SCO4971
sco01232	Nucleotide metabolism	SCO4972
sco01232	Nucleotide metabolism	SCO5225
sco01232	Nucleotide metabolism	SCO5226
sco01232	Nucleotide metabolism	SCO5626
sco01232	Nucleotide metabolism	SCO5680
sco01232	Nucleotide metabolism	SCO5743
sco01232	Nucleotide metabolism	SCO5805
sco01232	Nucleotide metabolism	SCO5845
sco01232	Nucleotide metabolism	SCO5868
sco01232	Nucleotide metabolism	SCO7268
sco01240	Biosynthesis of cofactors	SCO0171
sco01240	Biosynthesis of cofactors	SCO0330
sco01240	Biosynthesis of cofactors	SCO0401
sco01240	Biosynthesis of cofactors	SCO0410
sco01240	Biosynthesis of cofactors	SCO0462
sco01240	Biosynthesis of cofactors	SCO0506
sco01240	Biosynthesis of cofactors	SCO0524
sco01240	Biosynthesis of cofactors	SCO0548
sco01240	Biosynthesis of cofactors	SCO0828
sco01240	Biosynthesis of cofactors	SCO0910
sco01240	Biosynthesis of cofactors	SCO0978
sco01240	Biosynthesis of cofactors	SCO1243
sco01240	Biosynthesis of cofactors	SCO1244
sco01240	Biosynthesis of cofactors	SCO1245
sco01240	Biosynthesis of cofactors	SCO1246
sco01240	Biosynthesis of cofactors	SCO1254
sco01240	Biosynthesis of cofactors	SCO1290
sco01240	Biosynthesis of cofactors	SCO1346
sco01240	Biosynthesis of cofactors	SCO1440
sco01240	Biosynthesis of cofactors	SCO1441
sco01240	Biosynthesis of cofactors	SCO1443
sco01240	Biosynthesis of cofactors	SCO1476
sco01240	Biosynthesis of cofactors	SCO1477
sco01240	Biosynthesis of cofactors	SCO1481
sco01240	Biosynthesis of cofactors	SCO1482
sco01240	Biosynthesis of cofactors	SCO1483
sco01240	Biosynthesis of cofactors	SCO1484
sco01240	Biosynthesis of cofactors	SCO1486
sco01240	Biosynthesis of cofactors	SCO1487
sco01240	Biosynthesis of cofactors	SCO1522
sco01240	Biosynthesis of cofactors	SCO1523
sco01240	Biosynthesis of cofactors	SCO1546
sco01240	Biosynthesis of cofactors	SCO1547
sco01240	Biosynthesis of cofactors	SCO1553
sco01240	Biosynthesis of cofactors	SCO1554
sco01240	Biosynthesis of cofactors	SCO1555
sco01240	Biosynthesis of cofactors	SCO1706
sco01240	Biosynthesis of cofactors	SCO1776
sco01240	Biosynthesis of cofactors	SCO1781
sco01240	Biosynthesis of cofactors	SCO1815
sco01240	Biosynthesis of cofactors	SCO1821
sco01240	Biosynthesis of cofactors	SCO1831
sco01240	Biosynthesis of cofactors	SCO1847
sco01240	Biosynthesis of cofactors	SCO1848
sco01240	Biosynthesis of cofactors	SCO1849
sco01240	Biosynthesis of cofactors	SCO1851
sco01240	Biosynthesis of cofactors	SCO1852
sco01240	Biosynthesis of cofactors	SCO1853
sco01240	Biosynthesis of cofactors	SCO1855
sco01240	Biosynthesis of cofactors	SCO1856
sco01240	Biosynthesis of cofactors	SCO1857
sco01240	Biosynthesis of cofactors	SCO1858
sco01240	Biosynthesis of cofactors	SCO1930
sco01240	Biosynthesis of cofactors	SCO1934
sco01240	Biosynthesis of cofactors	SCO1996
sco01240	Biosynthesis of cofactors	SCO2068
sco01240	Biosynthesis of cofactors	SCO2104
sco01240	Biosynthesis of cofactors	SCO2107
sco01240	Biosynthesis of cofactors	SCO2109
sco01240	Biosynthesis of cofactors	SCO2157
sco01240	Biosynthesis of cofactors	SCO2162
sco01240	Biosynthesis of cofactors	SCO2173
sco01240	Biosynthesis of cofactors	SCO2175
sco01240	Biosynthesis of cofactors	SCO2177
sco01240	Biosynthesis of cofactors	SCO2180
sco01240	Biosynthesis of cofactors	SCO2193
sco01240	Biosynthesis of cofactors	SCO2194
sco01240	Biosynthesis of cofactors	SCO2238
sco01240	Biosynthesis of cofactors	SCO2256
sco01240	Biosynthesis of cofactors	SCO2286
sco01240	Biosynthesis of cofactors	SCO2299
sco01240	Biosynthesis of cofactors	SCO2390
sco01240	Biosynthesis of cofactors	SCO2579
sco01240	Biosynthesis of cofactors	SCO2612
sco01240	Biosynthesis of cofactors	SCO2614
sco01240	Biosynthesis of cofactors	SCO2687
sco01240	Biosynthesis of cofactors	SCO2688
sco01240	Biosynthesis of cofactors	SCO2917
sco01240	Biosynthesis of cofactors	SCO2918
sco01240	Biosynthesis of cofactors	SCO2927
sco01240	Biosynthesis of cofactors	SCO2958
sco01240	Biosynthesis of cofactors	SCO3025
sco01240	Biosynthesis of cofactors	SCO3036
sco01240	Biosynthesis of cofactors	SCO3039
sco01240	Biosynthesis of cofactors	SCO3052
sco01240	Biosynthesis of cofactors	SCO3180
sco01240	Biosynthesis of cofactors	SCO3181
sco01240	Biosynthesis of cofactors	SCO3182
sco01240	Biosynthesis of cofactors	SCO3248
sco01240	Biosynthesis of cofactors	SCO3282
sco01240	Biosynthesis of cofactors	SCO3283
sco01240	Biosynthesis of cofactors	SCO3311
sco01240	Biosynthesis of cofactors	SCO3317
sco01240	Biosynthesis of cofactors	SCO3318
sco01240	Biosynthesis of cofactors	SCO3319
sco01240	Biosynthesis of cofactors	SCO3380
sco01240	Biosynthesis of cofactors	SCO3381
sco01240	Biosynthesis of cofactors	SCO3382
sco01240	Biosynthesis of cofactors	SCO3383
sco01240	Biosynthesis of cofactors	SCO3398
sco01240	Biosynthesis of cofactors	SCO3400
sco01240	Biosynthesis of cofactors	SCO3401
sco01240	Biosynthesis of cofactors	SCO3403
sco01240	Biosynthesis of cofactors	SCO3420
sco01240	Biosynthesis of cofactors	SCO3502
sco01240	Biosynthesis of cofactors	SCO3629
sco01240	Biosynthesis of cofactors	SCO3645
sco01240	Biosynthesis of cofactors	SCO3646
sco01240	Biosynthesis of cofactors	SCO3650
sco01240	Biosynthesis of cofactors	SCO3827
sco01240	Biosynthesis of cofactors	SCO3851
sco01240	Biosynthesis of cofactors	SCO3928
sco01240	Biosynthesis of cofactors	SCO4326
sco01240	Biosynthesis of cofactors	SCO4327
sco01240	Biosynthesis of cofactors	SCO4366
sco01240	Biosynthesis of cofactors	SCO4387
sco01240	Biosynthesis of cofactors	SCO4418
sco01240	Biosynthesis of cofactors	SCO4469
sco01240	Biosynthesis of cofactors	SCO4490
sco01240	Biosynthesis of cofactors	SCO4491
sco01240	Biosynthesis of cofactors	SCO4492
sco01240	Biosynthesis of cofactors	SCO4494
sco01240	Biosynthesis of cofactors	SCO4501
sco01240	Biosynthesis of cofactors	SCO4506
sco01240	Biosynthesis of cofactors	SCO4550
sco01240	Biosynthesis of cofactors	SCO4556
sco01240	Biosynthesis of cofactors	SCO4593
sco01240	Biosynthesis of cofactors	SCO4681
sco01240	Biosynthesis of cofactors	SCO4723
sco01240	Biosynthesis of cofactors	SCO4738
sco01240	Biosynthesis of cofactors	SCO4824
sco01240	Biosynthesis of cofactors	SCO4837
sco01240	Biosynthesis of cofactors	SCO4913
sco01240	Biosynthesis of cofactors	SCO5141
sco01240	Biosynthesis of cofactors	SCO5201
sco01240	Biosynthesis of cofactors	SCO5364
sco01240	Biosynthesis of cofactors	SCO5381
sco01240	Biosynthesis of cofactors	SCO5470
sco01240	Biosynthesis of cofactors	SCO5486
sco01240	Biosynthesis of cofactors	SCO5523
sco01240	Biosynthesis of cofactors	SCO5547
sco01240	Biosynthesis of cofactors	SCO5557a
sco01240	Biosynthesis of cofactors	SCO5562
sco01240	Biosynthesis of cofactors	SCO5563
sco01240	Biosynthesis of cofactors	SCO5568
sco01240	Biosynthesis of cofactors	SCO5626
sco01240	Biosynthesis of cofactors	SCO5662
sco01240	Biosynthesis of cofactors	SCO5711
sco01240	Biosynthesis of cofactors	SCO5859
sco01240	Biosynthesis of cofactors	SCO6031
sco01240	Biosynthesis of cofactors	SCO6041
sco01240	Biosynthesis of cofactors	SCO6042
sco01240	Biosynthesis of cofactors	SCO6249
sco01240	Biosynthesis of cofactors	SCO6264
sco01240	Biosynthesis of cofactors	SCO6423
sco01240	Biosynthesis of cofactors	SCO6440
sco01240	Biosynthesis of cofactors	SCO6562
sco01240	Biosynthesis of cofactors	SCO6655
sco01240	Biosynthesis of cofactors	SCO6971
sco01240	Biosynthesis of cofactors	SCO7139
sco01240	Biosynthesis of cofactors	SCO7266
sco01240	Biosynthesis of cofactors	SCO7343
sco01240	Biosynthesis of cofactors	SCO7611
sco01240	Biosynthesis of cofactors	SCO7810
sco01250	Biosynthesis of nucleotide sugars	SCO0382
sco01250	Biosynthesis of nucleotide sugars	SCO0393
sco01250	Biosynthesis of nucleotide sugars	SCO0400
sco01250	Biosynthesis of nucleotide sugars	SCO0749
sco01250	Biosynthesis of nucleotide sugars	SCO0961
sco01250	Biosynthesis of nucleotide sugars	SCO1077
sco01250	Biosynthesis of nucleotide sugars	SCO1388
sco01250	Biosynthesis of nucleotide sugars	SCO1942
sco01250	Biosynthesis of nucleotide sugars	SCO1957
sco01250	Biosynthesis of nucleotide sugars	SCO2126
sco01250	Biosynthesis of nucleotide sugars	SCO2789
sco01250	Biosynthesis of nucleotide sugars	SCO2949
sco01250	Biosynthesis of nucleotide sugars	SCO2988
sco01250	Biosynthesis of nucleotide sugars	SCO3025
sco01250	Biosynthesis of nucleotide sugars	SCO3028
sco01250	Biosynthesis of nucleotide sugars	SCO3039
sco01250	Biosynthesis of nucleotide sugars	SCO3052
sco01250	Biosynthesis of nucleotide sugars	SCO3122
sco01250	Biosynthesis of nucleotide sugars	SCO3136
sco01250	Biosynthesis of nucleotide sugars	SCO3137
sco01250	Biosynthesis of nucleotide sugars	SCO3138
sco01250	Biosynthesis of nucleotide sugars	SCO3182
sco01250	Biosynthesis of nucleotide sugars	SCO3326
sco01250	Biosynthesis of nucleotide sugars	SCO3739
sco01250	Biosynthesis of nucleotide sugars	SCO4285
sco01250	Biosynthesis of nucleotide sugars	SCO4643
sco01250	Biosynthesis of nucleotide sugars	SCO4736
sco01250	Biosynthesis of nucleotide sugars	SCO4740
sco01250	Biosynthesis of nucleotide sugars	SCO4773
sco01250	Biosynthesis of nucleotide sugars	SCO4881
sco01250	Biosynthesis of nucleotide sugars	SCO4916
sco01250	Biosynthesis of nucleotide sugars	SCO5050
sco01250	Biosynthesis of nucleotide sugars	SCO5059
sco01250	Biosynthesis of nucleotide sugars	SCO5998
sco01250	Biosynthesis of nucleotide sugars	SCO6110
sco01250	Biosynthesis of nucleotide sugars	SCO6179
sco01250	Biosynthesis of nucleotide sugars	SCO6182
sco01250	Biosynthesis of nucleotide sugars	SCO6186
sco01250	Biosynthesis of nucleotide sugars	SCO6187
sco01250	Biosynthesis of nucleotide sugars	SCO6260
sco01250	Biosynthesis of nucleotide sugars	SCO6659
sco01250	Biosynthesis of nucleotide sugars	SCO7194
sco01250	Biosynthesis of nucleotide sugars	SCO7370
sco01250	Biosynthesis of nucleotide sugars	SCO7443
sco01250	Biosynthesis of nucleotide sugars	SCO7595
sco01310	Nitrogen cycle	SCO0216
sco01310	Nitrogen cycle	SCO0217
sco01310	Nitrogen cycle	SCO0219
sco01310	Nitrogen cycle	SCO2473
sco01310	Nitrogen cycle	SCO2486
sco01310	Nitrogen cycle	SCO2487
sco01310	Nitrogen cycle	SCO2488
sco01310	Nitrogen cycle	SCO4947
sco01310	Nitrogen cycle	SCO4948
sco01310	Nitrogen cycle	SCO4950
sco01310	Nitrogen cycle	SCO6532
sco01310	Nitrogen cycle	SCO6534
sco01310	Nitrogen cycle	SCO6535
sco01320	Sulfur cycle	SCO0201
sco01320	Sulfur cycle	SCO1028
sco01320	Sulfur cycle	SCO4789
sco01320	Sulfur cycle	SCO6097
sco01320	Sulfur cycle	SCO6098
sco01320	Sulfur cycle	SCO6099
sco01320	Sulfur cycle	SCO6100
sco01320	Sulfur cycle	SCO6102
sco01501	beta-Lactam resistance	SCO0088
sco01501	beta-Lactam resistance	SCO1101
sco01501	beta-Lactam resistance	SCO2090
sco01501	beta-Lactam resistance	SCO2608
sco01501	beta-Lactam resistance	SCO2758
sco01501	beta-Lactam resistance	SCO3774
sco01501	beta-Lactam resistance	SCO4579
sco01501	beta-Lactam resistance	SCO5039
sco01501	beta-Lactam resistance	SCO5117
sco01501	beta-Lactam resistance	SCO5118
sco01501	beta-Lactam resistance	SCO5119
sco01501	beta-Lactam resistance	SCO5120
sco01501	beta-Lactam resistance	SCO5121
sco01501	beta-Lactam resistance	SCO5235
sco01501	beta-Lactam resistance	SCO6032
sco01501	beta-Lactam resistance	SCO6300
sco01502	Vancomycin resistance	SCO1396
sco01502	Vancomycin resistance	SCO2084
sco01502	Vancomycin resistance	SCO2087
sco01502	Vancomycin resistance	SCO2088
sco01502	Vancomycin resistance	SCO2255
sco01502	Vancomycin resistance	SCO2328
sco01502	Vancomycin resistance	SCO3589
sco01502	Vancomycin resistance	SCO3590
sco01502	Vancomycin resistance	SCO3592
sco01502	Vancomycin resistance	SCO3593
sco01502	Vancomycin resistance	SCO3594
sco01502	Vancomycin resistance	SCO3595
sco01502	Vancomycin resistance	SCO3596
sco01502	Vancomycin resistance	SCO4745
sco01502	Vancomycin resistance	SCO5560
sco01502	Vancomycin resistance	SCO7017
sco01503	Cationic antimicrobial peptide (CAMP) resistance	SCO2313
sco01503	Cationic antimicrobial peptide (CAMP) resistance	SCO3856
sco02010	ABC transporters	SCO0290
sco02010	ABC transporters	SCO0291
sco02010	ABC transporters	SCO0292
sco02010	ABC transporters	SCO0322
sco02010	ABC transporters	SCO0352
sco02010	ABC transporters	SCO0353
sco02010	ABC transporters	SCO0354
sco02010	ABC transporters	SCO0449
sco02010	ABC transporters	SCO0494
sco02010	ABC transporters	SCO0495
sco02010	ABC transporters	SCO0496
sco02010	ABC transporters	SCO0497
sco02010	ABC transporters	SCO0531
sco02010	ABC transporters	SCO0532
sco02010	ABC transporters	SCO0533
sco02010	ABC transporters	SCO0707
sco02010	ABC transporters	SCO0708
sco02010	ABC transporters	SCO0709
sco02010	ABC transporters	SCO0710
sco02010	ABC transporters	SCO0808
sco02010	ABC transporters	SCO0809
sco02010	ABC transporters	SCO0810
sco02010	ABC transporters	SCO0811
sco02010	ABC transporters	SCO0914
sco02010	ABC transporters	SCO0950
sco02010	ABC transporters	SCO0951
sco02010	ABC transporters	SCO0952
sco02010	ABC transporters	SCO1063
sco02010	ABC transporters	SCO1064
sco02010	ABC transporters	SCO1065
sco02010	ABC transporters	SCO1367
sco02010	ABC transporters	SCO1368
sco02010	ABC transporters	SCO1465
sco02010	ABC transporters	SCO1557
sco02010	ABC transporters	SCO1558
sco02010	ABC transporters	SCO1559
sco02010	ABC transporters	SCO1620
sco02010	ABC transporters	SCO1621
sco02010	ABC transporters	SCO1707
sco02010	ABC transporters	SCO1785
sco02010	ABC transporters	SCO1786
sco02010	ABC transporters	SCO1787
sco02010	ABC transporters	SCO1898
sco02010	ABC transporters	SCO1899
sco02010	ABC transporters	SCO1900
sco02010	ABC transporters	SCO2008
sco02010	ABC transporters	SCO2009
sco02010	ABC transporters	SCO2010
sco02010	ABC transporters	SCO2011
sco02010	ABC transporters	SCO2012
sco02010	ABC transporters	SCO2229
sco02010	ABC transporters	SCO2230
sco02010	ABC transporters	SCO2231
sco02010	ABC transporters	SCO2257
sco02010	ABC transporters	SCO2258
sco02010	ABC transporters	SCO2323
sco02010	ABC transporters	SCO2404
sco02010	ABC transporters	SCO2405
sco02010	ABC transporters	SCO2406
sco02010	ABC transporters	SCO2414
sco02010	ABC transporters	SCO2415
sco02010	ABC transporters	SCO2416
sco02010	ABC transporters	SCO2417
sco02010	ABC transporters	SCO2418
sco02010	ABC transporters	SCO2419
sco02010	ABC transporters	SCO2420
sco02010	ABC transporters	SCO2421
sco02010	ABC transporters	SCO2422
sco02010	ABC transporters	SCO2428
sco02010	ABC transporters	SCO2463
sco02010	ABC transporters	SCO2464
sco02010	ABC transporters	SCO2505
sco02010	ABC transporters	SCO2506
sco02010	ABC transporters	SCO2507
sco02010	ABC transporters	SCO2630
sco02010	ABC transporters	SCO2746
sco02010	ABC transporters	SCO2747
sco02010	ABC transporters	SCO2749
sco02010	ABC transporters	SCO2780
sco02010	ABC transporters	SCO2795
sco02010	ABC transporters	SCO2796
sco02010	ABC transporters	SCO2797
sco02010	ABC transporters	SCO2930
sco02010	ABC transporters	SCO2931
sco02010	ABC transporters	SCO2932
sco02010	ABC transporters	SCO2933
sco02010	ABC transporters	SCO2944
sco02010	ABC transporters	SCO2945
sco02010	ABC transporters	SCO2946
sco02010	ABC transporters	SCO2968
sco02010	ABC transporters	SCO2969
sco02010	ABC transporters	SCO2978
sco02010	ABC transporters	SCO2979
sco02010	ABC transporters	SCO2980
sco02010	ABC transporters	SCO2995
sco02010	ABC transporters	SCO2996
sco02010	ABC transporters	SCO3159
sco02010	ABC transporters	SCO3160
sco02010	ABC transporters	SCO3161
sco02010	ABC transporters	SCO3667
sco02010	ABC transporters	SCO3704
sco02010	ABC transporters	SCO3705
sco02010	ABC transporters	SCO3706
sco02010	ABC transporters	SCO3947
sco02010	ABC transporters	SCO4139
sco02010	ABC transporters	SCO4140
sco02010	ABC transporters	SCO4141
sco02010	ABC transporters	SCO4142
sco02010	ABC transporters	SCO4240
sco02010	ABC transporters	SCO4401
sco02010	ABC transporters	SCO4830
sco02010	ABC transporters	SCO4831
sco02010	ABC transporters	SCO4832
sco02010	ABC transporters	SCO4884
sco02010	ABC transporters	SCO4885
sco02010	ABC transporters	SCO4886
sco02010	ABC transporters	SCO4887
sco02010	ABC transporters	SCO4888
sco02010	ABC transporters	SCO5117
sco02010	ABC transporters	SCO5118
sco02010	ABC transporters	SCO5119
sco02010	ABC transporters	SCO5120
sco02010	ABC transporters	SCO5121
sco02010	ABC transporters	SCO5232
sco02010	ABC transporters	SCO5233
sco02010	ABC transporters	SCO5234
sco02010	ABC transporters	SCO5646
sco02010	ABC transporters	SCO5647
sco02010	ABC transporters	SCO5648
