gene_id	in_2v1	in_3v1	in_3v2	overlap_count	category
SC_RS37785	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS37815	TRUE	TRUE	TRUE	3	All three
SC_RS37820	TRUE	TRUE	TRUE	3	All three
SC_RS37885	TRUE	TRUE	TRUE	3	All three
SC_RS37895	TRUE	FALSE	FALSE	1	2v1 only
SC_RS37900	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS37925	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS37930	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS37960	TRUE	FALSE	FALSE	1	2v1 only
SC_RS37985	TRUE	TRUE	TRUE	3	All three
SC_RS37990	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS37995	TRUE	FALSE	FALSE	1	2v1 only
SC_RS38060	TRUE	TRUE	TRUE	3	All three
SC_RS38070	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS38115	TRUE	TRUE	TRUE	3	All three
SC_RS38140	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38145	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38150	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38160	TRUE	TRUE	TRUE	3	All three
SC_RS38165	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38170	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38175	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38180	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38185	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38190	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38195	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38210	TRUE	FALSE	FALSE	1	2v1 only
SC_RS38215	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38225	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38250	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38255	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38260	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38265	TRUE	TRUE	TRUE	3	All three
SC_RS38275	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38290	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38310	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38320	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38330	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38345	TRUE	TRUE	TRUE	3	All three
SC_RS38380	TRUE	TRUE	TRUE	3	All three
SC_RS38385	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38400	TRUE	FALSE	FALSE	1	2v1 only
SC_RS38405	TRUE	TRUE	TRUE	3	All three
SC_RS38410	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38415	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38420	TRUE	TRUE	TRUE	3	All three
SC_RS38425	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38430	TRUE	TRUE	TRUE	3	All three
SC_RS38435	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38445	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38450	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38455	TRUE	FALSE	FALSE	1	2v1 only
SC_RS38465	TRUE	FALSE	FALSE	1	2v1 only
SC_RS38470	TRUE	TRUE	TRUE	3	All three
SC_RS38475	TRUE	TRUE	TRUE	3	All three
SC_RS38480	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38485	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS38490	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38500	TRUE	TRUE	TRUE	3	All three
SC_RS38515	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38520	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38540	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS38545	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38550	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38555	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS38560	TRUE	TRUE	TRUE	3	All three
SC_RS38580	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38610	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38615	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38620	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38630	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38655	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38675	TRUE	FALSE	FALSE	1	2v1 only
SC_RS38680	TRUE	FALSE	FALSE	1	2v1 only
SC_RS38695	TRUE	FALSE	FALSE	1	2v1 only
SC_RS38745	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38780	TRUE	TRUE	TRUE	3	All three
SC_RS38785	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38790	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38800	TRUE	FALSE	FALSE	1	2v1 only
SC_RS38805	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38855	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38860	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38870	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38875	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38880	TRUE	TRUE	TRUE	3	All three
SC_RS38885	TRUE	TRUE	TRUE	3	All three
SC_RS38890	TRUE	TRUE	TRUE	3	All three
SC_RS38895	TRUE	TRUE	TRUE	3	All three
SC_RS38900	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38905	TRUE	TRUE	TRUE	3	All three
SC_RS38910	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38915	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38925	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38930	TRUE	TRUE	TRUE	3	All three
SC_RS38935	TRUE	TRUE	TRUE	3	All three
SC_RS38940	TRUE	TRUE	TRUE	3	All three
SC_RS38950	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38955	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS38960	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38980	TRUE	FALSE	FALSE	1	2v1 only
SC_RS38985	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS38990	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS38995	TRUE	TRUE	TRUE	3	All three
SC_RS39015	TRUE	FALSE	FALSE	1	2v1 only
SC_RS39020	TRUE	FALSE	FALSE	1	2v1 only
SC_RS39035	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39040	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39050	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39060	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39065	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39075	TRUE	TRUE	TRUE	3	All three
SC_RS39080	TRUE	TRUE	TRUE	3	All three
SC_RS39095	TRUE	TRUE	TRUE	3	All three
SC_RS39120	TRUE	FALSE	FALSE	1	2v1 only
SC_RS39130	TRUE	TRUE	TRUE	3	All three
SC_RS39135	TRUE	TRUE	TRUE	3	All three
SC_RS39165	TRUE	TRUE	TRUE	3	All three
SC_RS39170	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39180	TRUE	TRUE	TRUE	3	All three
SC_RS39190	TRUE	FALSE	FALSE	1	2v1 only
SC_RS39195	TRUE	TRUE	TRUE	3	All three
SC_RS39200	TRUE	TRUE	TRUE	3	All three
SC_RS39205	TRUE	TRUE	TRUE	3	All three
SC_RS39210	TRUE	FALSE	FALSE	1	2v1 only
SC_RS39230	TRUE	TRUE	TRUE	3	All three
SC_RS39235	TRUE	TRUE	TRUE	3	All three
SC_RS39265	TRUE	TRUE	TRUE	3	All three
SC_RS39285	TRUE	FALSE	FALSE	1	2v1 only
SC_RS39290	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39295	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39300	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39305	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39310	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39315	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39320	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39325	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39330	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39335	TRUE	FALSE	FALSE	1	2v1 only
SC_RS39340	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39355	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39360	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39375	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39380	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39385	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39420	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39425	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39445	TRUE	TRUE	TRUE	3	All three
SC_RS39465	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39470	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39480	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39485	TRUE	FALSE	FALSE	1	2v1 only
SC_RS39495	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39500	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39505	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39520	TRUE	TRUE	TRUE	3	All three
SC_RS39525	TRUE	TRUE	TRUE	3	All three
SC_RS39530	TRUE	TRUE	TRUE	3	All three
SC_RS39535	TRUE	TRUE	TRUE	3	All three
SC_RS39540	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39545	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39550	TRUE	TRUE	TRUE	3	All three
SC_RS39555	TRUE	TRUE	TRUE	3	All three
SC_RS39560	TRUE	TRUE	TRUE	3	All three
SC_RS39565	TRUE	TRUE	TRUE	3	All three
SC_RS39570	TRUE	TRUE	TRUE	3	All three
SC_RS39575	TRUE	TRUE	TRUE	3	All three
SC_RS39580	TRUE	TRUE	TRUE	3	All three
SC_RS39585	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39605	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39610	TRUE	TRUE	TRUE	3	All three
SC_RS39620	TRUE	FALSE	FALSE	1	2v1 only
SC_RS39650	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39655	TRUE	TRUE	TRUE	3	All three
SC_RS39690	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39720	TRUE	TRUE	TRUE	3	All three
SC_RS39745	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39755	TRUE	TRUE	TRUE	3	All three
SC_RS39780	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39785	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39795	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39800	TRUE	FALSE	FALSE	1	2v1 only
SC_RS39810	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39815	TRUE	TRUE	TRUE	3	All three
SC_RS39840	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39845	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39860	TRUE	TRUE	TRUE	3	All three
SC_RS39865	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39870	TRUE	TRUE	TRUE	3	All three
SC_RS39880	TRUE	TRUE	TRUE	3	All three
SC_RS39885	TRUE	TRUE	TRUE	3	All three
SC_RS39895	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39905	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39910	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS39925	TRUE	TRUE	TRUE	3	All three
SC_RS39945	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS39950	TRUE	TRUE	TRUE	3	All three
SC_RS39965	TRUE	FALSE	FALSE	1	2v1 only
SC_RS39975	TRUE	TRUE	TRUE	3	All three
SC_RS40035	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40040	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40065	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40080	TRUE	TRUE	TRUE	3	All three
SC_RS40085	TRUE	TRUE	TRUE	3	All three
SC_RS40090	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40095	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40100	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40125	TRUE	TRUE	TRUE	3	All three
SC_RS40130	TRUE	TRUE	TRUE	3	All three
SC_RS40140	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40170	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40190	TRUE	TRUE	TRUE	3	All three
SC_RS40195	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40220	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40235	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40240	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40250	TRUE	FALSE	FALSE	1	2v1 only
SC_RS40265	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40270	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40275	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40280	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40285	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40290	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40295	TRUE	TRUE	TRUE	3	All three
SC_RS40300	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40305	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40310	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40315	TRUE	FALSE	FALSE	1	2v1 only
SC_RS40320	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40325	TRUE	FALSE	FALSE	1	2v1 only
SC_RS40335	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40340	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40345	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40350	TRUE	TRUE	TRUE	3	All three
SC_RS40355	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40360	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40385	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40390	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40415	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40425	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40430	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40435	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40480	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40485	TRUE	FALSE	FALSE	1	2v1 only
SC_RS40505	TRUE	FALSE	FALSE	1	2v1 only
SC_RS40510	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40515	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40550	TRUE	TRUE	TRUE	3	All three
SC_RS40670	TRUE	TRUE	TRUE	3	All three
SC_RS40675	TRUE	TRUE	TRUE	3	All three
SC_RS40680	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40685	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40690	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40695	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40700	TRUE	FALSE	FALSE	1	2v1 only
SC_RS40710	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40740	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40745	TRUE	FALSE	FALSE	1	2v1 only
SC_RS40750	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40755	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40760	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40765	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40770	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40790	TRUE	TRUE	TRUE	3	All three
SC_RS40795	TRUE	TRUE	TRUE	3	All three
SC_RS40800	TRUE	FALSE	FALSE	1	2v1 only
SC_RS40805	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS40810	TRUE	TRUE	TRUE	3	All three
SC_RS40815	TRUE	TRUE	TRUE	3	All three
SC_RS40840	TRUE	FALSE	FALSE	1	2v1 only
SC_RS40885	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40935	TRUE	FALSE	FALSE	1	2v1 only
SC_RS40940	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40945	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40950	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS40980	TRUE	TRUE	TRUE	3	All three
SC_RS41010	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS41015	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS41035	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS41050	TRUE	FALSE	FALSE	1	2v1 only
SC_RS41060	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS41065	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS41080	TRUE	TRUE	TRUE	3	All three
SC_RS41085	TRUE	TRUE	TRUE	3	All three
SC_RS41090	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS41120	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS41130	TRUE	FALSE	FALSE	1	2v1 only
SC_RS41140	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS41145	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS41150	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS41155	TRUE	TRUE	TRUE	3	All three
SC_RS41160	TRUE	TRUE	TRUE	3	All three
SC_RS41180	TRUE	FALSE	FALSE	1	2v1 only
SC_RS41195	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS41200	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS41210	TRUE	TRUE	TRUE	3	All three
SC_RS41220	TRUE	TRUE	TRUE	3	All three
SC_RS41235	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS41265	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS41345	TRUE	TRUE	TRUE	3	All three
SC_RS41350	TRUE	TRUE	TRUE	3	All three
SC_RS02160	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02190	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02210	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02220	FALSE	TRUE	FALSE	1	3v1 only
SC_RS02230	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02240	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02270	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02300	FALSE	TRUE	FALSE	1	3v1 only
SC_RS02305	FALSE	TRUE	FALSE	1	3v1 only
SC_RS02340	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02345	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02350	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02355	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02360	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02365	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02385	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02415	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02420	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02435	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02440	FALSE	TRUE	FALSE	1	3v1 only
SC_RS02510	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02540	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02555	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02585	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02590	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02595	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02630	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02650	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02660	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02665	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02720	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02725	FALSE	TRUE	FALSE	1	3v1 only
SC_RS02740	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02745	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02830	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02840	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02865	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02870	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS02905	FALSE	TRUE	FALSE	1	3v1 only
SC_RS02960	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03055	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03070	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03100	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03115	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03120	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03125	FALSE	TRUE	FALSE	1	3v1 only
SC_RS03135	FALSE	TRUE	FALSE	1	3v1 only
SC_RS03195	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03205	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03210	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03215	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03250	FALSE	TRUE	FALSE	1	3v1 only
SC_RS03275	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03290	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03335	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03345	FALSE	TRUE	FALSE	1	3v1 only
SC_RS03370	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03375	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03380	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03385	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03395	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03460	FALSE	TRUE	FALSE	1	3v1 only
SC_RS03470	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03475	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03480	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03505	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03510	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03520	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03525	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03555	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03580	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03590	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03595	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03620	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03625	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03645	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03650	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03655	FALSE	TRUE	FALSE	1	3v1 only
SC_RS03660	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03665	FALSE	TRUE	FALSE	1	3v1 only
SC_RS03675	FALSE	TRUE	FALSE	1	3v1 only
SC_RS03695	FALSE	TRUE	FALSE	1	3v1 only
SC_RS03720	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03725	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03730	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03735	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03745	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03755	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03765	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03770	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03800	FALSE	TRUE	FALSE	1	3v1 only
SC_RS03940	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03960	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS03985	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS04000	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS04005	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS04025	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS04045	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS04050	FALSE	TRUE	FALSE	1	3v1 only
SC_RS04135	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS04155	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS04165	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS04195	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS04200	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS04205	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS04215	FALSE	TRUE	FALSE	1	3v1 only
