pathway_id	pathway_name	n_query	n_pathway	enrichment	odds_ratio	pvalue	gene_list	padj
sco00240	Pyrimidine metabolism - Streptomyces coelicolor	20	36	1.318952564928096	1.722294232015554	0.07197650504898424	SC_RS09385,SC_RS09415,SC_RS10890,SC_RS15130,SC_RS16320,SC_RS17475,SC_RS20390,SC_RS25335,SC_RS26605,SC_RS26610,SC_RS26705,SC_RS26775,SC_RS27410,SC_RS28315,SC_RS30615,SC_RS30925,SC_RS31265,SC_RS31585,SC_RS34270,SC_RS37930	0.4074975859195164
sco01057	Biosynthesis of type II polyketide products - Streptomyces coelicolor	7	10	1.6618802318094013	3.2112509411638164	0.0721222319630527	SC_RS27280,SC_RS27515,SC_RS27520,SC_RS27560,SC_RS27565,SC_RS27615,SC_RS27620	0.4074975859195164
sco03420	Nucleotide excision repair - Streptomyces coelicolor	7	10	1.6618802318094013	3.2112509411638164	0.0721222319630527	SC_RS11795,SC_RS11860,SC_RS17670,SC_RS26150,SC_RS28085,SC_RS28105,SC_RS29655	0.4074975859195164
sco00405	Phenazine biosynthesis - Streptomyces coelicolor	3	3	2.3741146168705733	inf	0.07468821406536956	SC_RS12630,SC_RS18180,SC_RS18185	0.4074975859195164
sco03020	RNA polymerase - Streptomyces coelicolor	3	3	2.3741146168705733	inf	0.07468821406536956	SC_RS25450,SC_RS25455,SC_RS25805	0.4074975859195164
sco00909	Sesquiterpenoid and triterpenoid biosynthesis - Streptomyces coelicolor	3	3	2.3741146168705733	inf	0.07468821406536956	SC_RS28295,SC_RS32605,SC_RS36005	0.4074975859195164
sco00643	Styrene degradation - Streptomyces coelicolor	3	3	2.3741146168705733	inf	0.07468821406536956	SC_RS25055,SC_RS33935,SC_RS40200	0.4074975859195164
sco00550	Peptidoglycan biosynthesis - Streptomyces coelicolor	18	32	1.3354394719896971	1.7711880088823093	0.07537122604890897	SC_RS08595,SC_RS11405,SC_RS12460,SC_RS12485,SC_RS12490,SC_RS15110,SC_RS21180,SC_RS21365,SC_RS21370,SC_RS22850,SC_RS25390,SC_RS26395,SC_RS27360,SC_RS28685,SC_RS28690,SC_RS30015,SC_RS32230,SC_RS32905	0.4074975859195164
sco00970	Aminoacyl-tRNA biosynthesis - Streptomyces coelicolor	17	30	1.345331616226658	1.8013048783524666	0.07697425511522564	SC_RS09515,SC_RS09625,SC_RS15145,SC_RS16220,SC_RS18790,SC_RS19110,SC_RS21080,SC_RS21945,SC_RS23360,SC_RS26355,SC_RS28940,SC_RS29675,SC_RS29680,SC_RS29690,SC_RS29920,SC_RS30710,SC_RS34140	0.4074975859195164
sco04122	Sulfur relay system - Streptomyces coelicolor	9	14	1.526216539416797	2.477688085243784	0.08010636304400749	SC_RS12830,SC_RS16650,SC_RS16655,SC_RS16665,SC_RS18015,SC_RS22995,SC_RS23655,SC_RS28055,SC_RS28170	0.4074975859195164
sco00984	Steroid degradation - Streptomyces coelicolor	4	5	1.8992916934964583	5.502256608639588	0.10427415785541934	SC_RS13550,SC_RS26065,SC_RS32370,SC_RS35840	0.4800072157627928
sco00280	Valine, leucine and isoleucine degradation - Streptomyces coelicolor	23	44	1.2410144588187086	1.5087499806928935	0.1127191038183079	SC_RS08585,SC_RS08945,SC_RS10465,SC_RS12940,SC_RS15715,SC_RS15965,SC_RS17510,SC_RS21280,SC_RS21285,SC_RS22580,SC_RS24675,SC_RS26505,SC_RS26785,SC_RS26790,SC_RS29800,SC_RS30595,SC_RS32165,SC_RS32370,SC_RS33605,SC_RS35695,SC_RS35700,SC_RS35845,SC_RS37920	0.4800072157627928
sco00253	Tetracycline biosynthesis - Streptomyces coelicolor	5	7	1.6957961549075522	3.439213157046114	0.11814020294960671	SC_RS26510,SC_RS27590,SC_RS27595,SC_RS27600,SC_RS27605	0.4800072157627928
sco00710	Carbon fixation by Calvin cycle - Streptomyces coelicolor	12	21	1.3566369239260418	1.8353803059685412	0.12053485938403745	SC_RS04815,SC_RS04820,SC_RS08075,SC_RS11760,SC_RS11765,SC_RS11770,SC_RS17760,SC_RS20385,SC_RS26295,SC_RS27400,SC_RS35495,SC_RS35500	0.4800072157627928
sco00620	Pyruvate metabolism - Streptomyces coelicolor	27	53	1.2094546161416126	1.4307092712419116	0.12220030974120383	SC_RS04645,SC_RS06875,SC_RS09520,SC_RS12635,SC_RS12940,SC_RS12945,SC_RS12955,SC_RS13890,SC_RS14690,SC_RS16860,SC_RS17510,SC_RS17760,SC_RS19950,SC_RS24675,SC_RS25125,SC_RS25130,SC_RS26295,SC_RS26890,SC_RS27055,SC_RS28485,SC_RS29295,SC_RS29300,SC_RS29830,SC_RS33605,SC_RS35845,SC_RS37920,SC_RS39265	0.4800072157627928
sco00300	Lysine biosynthesis - Streptomyces coelicolor	11	19	1.374487409767174	1.8925686591276252	0.1231755208990147	SC_RS04010,SC_RS11595,SC_RS12485,SC_RS18640,SC_RS20205,SC_RS20210,SC_RS20430,SC_RS27855,SC_RS28945,SC_RS28950,SC_RS30930	0.4800072157627928
sco00040	Pentose and glucuronate interconversions - Streptomyces coelicolor	9	15	1.4244687701223437	2.0642557313529224	0.12718139904826134	SC_RS06000,SC_RS11250,SC_RS11425,SC_RS11430,SC_RS14360,SC_RS16200,SC_RS17375,SC_RS18025,SC_RS32985	0.4800072157627928
sco00541	Biosynthesis of various nucleotide sugars - Streptomyces coelicolor	9	15	1.4244687701223437	2.0642557313529224	0.12718139904826134	SC_RS03910,SC_RS08905,SC_RS17375,SC_RS17735,SC_RS18025,SC_RS26025,SC_RS26565,SC_RS27415,SC_RS33145	0.4800072157627928
sco00592	alpha-Linolenic acid metabolism - Streptomyces coelicolor	2	2	2.374114616870573	inf	0.1773845084052527	SC_RS18350,SC_RS32370	0.6289087116186232
sco03050	Proteasome - Streptomyces coelicolor	2	2	2.374114616870573	inf	0.1773845084052527	SC_RS10230,SC_RS10250	0.6289087116186232
sco00998	Biosynthesis of various antibiotics - Streptomyces coelicolor	3	4	1.78058596265293	4.125362552368675	0.2044274479404193	SC_RS13980,SC_RS18360,SC_RS36310	0.6853805389418963
sco00030	Pentose phosphate pathway - Streptomyces coelicolor	19	38	1.1870573084352865	1.3764172335600906	0.2050283663501399	SC_RS04820,SC_RS06185,SC_RS06190,SC_RS08075,SC_RS10410,SC_RS11745,SC_RS12640,SC_RS13520,SC_RS15825,SC_RS17740,SC_RS19490,SC_RS19495,SC_RS19590,SC_RS20385,SC_RS27100,SC_RS27400,SC_RS35490,SC_RS35495,SC_RS35500	0.6853805389418963
