GO_term	n_query	n_term_in_bg	n_query_total	n_bg_total	enrichment	odds_ratio	pvalue	gene_list	padj
GO:0032196	1	8	448	7646	2.1333705357142856	2.2981783317353788	0.38323270552670624	SC_RS20705	0.6324897497717183
GO:0006631	1	8	448	7646	2.1333705357142856	2.2981783317353788	0.38323270552670624	SC_RS35850	0.6324897497717183
GO:0018104	1	8	448	7646	2.1333705357142856	2.2981783317353788	0.38323270552670624	SC_RS12810	0.6324897497717183
GO:0071972	1	8	448	7646	2.1333705357142856	2.2981783317353788	0.38323270552670624	SC_RS12810	0.6324897497717183
GO:0006260	2	23	448	7646	1.484083850931677	1.5325645953448643	0.39375747982418624	SC_RS08865,SC_RS19850	0.6446191000347564
GO:0055085	20	318	448	7646	1.073393980233603	1.0819795521545506	0.40402503074460816	SC_RS07445,SC_RS09215,SC_RS10095,SC_RS14195,SC_RS14200,SC_RS15370,SC_RS16750,SC_RS16825,SC_RS16830,SC_RS17575,SC_RS19210,SC_RS24190,SC_RS24355,SC_RS26625,SC_RS26640,SC_RS27810,SC_RS29140,SC_RS35860,SC_RS36695,SC_RS39175	0.6561366499292436
GO:0051082	1	9	448	7646	1.8963293650793651	2.0106263982102908	0.41940863481762475	SC_RS09000	0.659999634635487
GO:0008955	1	9	448	7646	1.8963293650793651	2.0106263982102908	0.41940863481762475	SC_RS20035	0.659999634635487
GO:0016810	1	9	448	7646	1.8963293650793651	2.0106263982102908	0.41940863481762475	SC_RS16910	0.659999634635487
GO:0043546	1	9	448	7646	1.8963293650793651	2.0106263982102908	0.41940863481762475	SC_RS24995	0.659999634635487
GO:0000156	2	25	448	7646	1.3653571428571427	1.3989081692337688	0.43529953118093995	SC_RS12805,SC_RS28600	0.671925786932321
GO:0008643	5	75	448	7646	1.1377976190476191	1.1493066752660432	0.4503440073563612	SC_RS14195,SC_RS14200,SC_RS15370,SC_RS16825,SC_RS16830	0.671925786932321
GO:0006457	1	10	448	7646	1.7066964285714286	1.7869748943574446	0.45346715669816734	SC_RS09000	0.671925786932321
GO:0000105	1	10	448	7646	1.7066964285714286	1.7869748943574446	0.45346715669816734	SC_RS09165	0.671925786932321
GO:0016790	1	10	448	7646	1.7066964285714286	1.7869748943574446	0.45346715669816734	SC_RS17360	0.671925786932321
GO:0070726	1	10	448	7646	1.7066964285714286	1.7869748943574446	0.45346715669816734	SC_RS17355	0.671925786932321
GO:0008299	1	10	448	7646	1.7066964285714286	1.7869748943574446	0.45346715669816734	SC_RS02875	0.671925786932321
GO:0006396	1	10	448	7646	1.7066964285714286	1.7869748943574446	0.45346715669816734	SC_RS09775	0.671925786932321
GO:0051536	2	27	448	7646	1.2642195767195767	1.2866367713004485	0.4752573742718339	SC_RS24995,SC_RS28115	0.6844651706793885
GO:0006470	2	27	448	7646	1.2642195767195767	1.2866367713004485	0.4752573742718339	SC_RS21105,SC_RS21750	0.6844651706793885
GO:0005515	4	61	448	7646	1.1191451990632317	1.128654970760234	0.4834285087597192	SC_RS09160,SC_RS17950,SC_RS21085,SC_RS36170	0.6844651706793885
GO:0015171	1	11	448	7646	1.5515422077922076	1.6080536912751677	0.4855319437331623	SC_RS35860	0.6844651706793885
GO:0030976	1	11	448	7646	1.5515422077922076	1.6080536912751677	0.4855319437331623	SC_RS28590	0.6844651706793885
GO:0009101	1	11	448	7646	1.5515422077922076	1.6080536912751677	0.4855319437331623	SC_RS13620	0.6844651706793885
