bgc_name	gene_id	old_locus_tag	gene_name	product	bgc_role	baseMean	log2FoldChange_2_vs_1	padj_2_vs_1	log2FoldChange_3_vs_1	padj_3_vs_1	log2FoldChange_3_vs_2	padj_3_vs_2	norm_M145_1_1	norm_M145_1_2	norm_M145_1_3	norm_M145_2_1	norm_M145_2_3	norm_M145_2_4	norm_M145_3_2	norm_M145_3_3	norm_M145_3_4
cda	SC_RS18340	SCO3245		FAD-dependent monooxygenase	biosynthesis	1097.672159745904	6.777616765363584	2.1100151657801488e-113	6.755770475485398	1.0454996481716422e-112	-0.0201163031384433	0.9303205479924024	18.52174953503188	9.31233900375692	16.074074242766248	1827.594292005361	1734.840992211995	1390.7479803147005	1413.961051447769	1979.0360586509632	1488.960900300793
cda	SC_RS18345	SCO3246		beta-ketoacyl-ACP synthase III	biosynthesis	620.2704564852182	7.900945581173165	4.526965825450723e-52	8.354515809349694	4.60603054018967e-58	0.43573497030852	0.0340227081593809	4.358058714125148	5.820211877348075	0.0	793.5929576694421	858.9578571195974	701.5937932893479	1007.6437134854212	1294.2371575614743	916.2303586502088
cda	SC_RS18350	SCO3247		acyl-CoA dehydrogenase family protein	biosynthesis	2631.844184422973	10.848204669338962	5.2475063627325214e-67	10.800706042246915	2.4527383829803595e-66	-0.0448978152698221	0.8455201073334914	2.179029357062574	0.0	3.5720164983924994	4074.676669826718	4389.288754279453	3568.9230371403173	3270.912782249902	4919.193381988928	3457.8519884659804
cda	SC_RS18355	SCO3248		beta-ketoacyl-[acyl-carrier-protein] synthase family protein	biosynthesis	3259.625641474687	8.793648487692986	6.3647519991710755e-155	8.739981738270126	7.758943036365587e-153	-0.0532654060916642	0.8319829833139416	8.716117428250296	11.64042375469615	12.502057744373747	5687.620625522724	5372.365316532918	3856.2779418386144	4174.939753389625	5775.465054164621	4437.103482896362
cda	SC_RS18360	SCO3249		acyl carrier protein	biosynthesis	1418.857024660195	7.751287227786243	1.5660277816923576e-96	8.041029523781106	1.0528113669374828e-103	0.2759649266271207	0.2574379432868603	8.716117428250296	9.31233900375692	8.037037121383124	2301.05160523628	2118.480626262127	1316.110342730727	2191.6687355705435	2743.56433737926	2072.772081209429
cpk	SC_RS33615	SCO6273		thioester reductase domain-containing protein	biosynthesis	2676.8698741048793	4.7351501275339185	2.329238231278676e-91	3.7113068814200583	1.063126277121747e-56	-0.9864878141760136	1.4892608165177627e-05	192.8440981000378	193.23103432795608	196.46090741158747	5360.125540982166	5658.68460223945	4723.318498439103	2075.827546094172	3635.878056980715	2055.458582368722
cpk	SC_RS33620	SCO6274		SDR family NAD(P)-dependent oxidoreductase	biosynthesis	2191.8404071046725	3.990122727177446	9.124358154221746e-94	3.10414175216429	2.6190199560340673e-57	-0.8617363682229715	6.0548230624219715e-06	262.57303752604014	245.61294122408876	256.29218375966184	4549.360556407976	4128.357385532121	3616.193540943501	1961.7327062078969	2804.726599677524	1901.714712663245
cpk	SC_RS33625	SCO6275		type I polyketide synthase	biosynthesis	2354.571019346761	6.788851925459838	1.4855048774681265e-201	5.652907623053943	5.572292947352382e-140	-1.1104650577268378	2.58476315958698e-09	42.49107246272019	36.085313639558066	50.00823097749499	5358.898967631827	5019.755358766251	4086.410657722531	2009.4662616705225	2585.19776535697	2002.8255458929732
cpk	SC_RS33630	SCO6276		FAD-dependent oxidoreductase	biosynthesis	5221.799814857814	9.41878026292338	2.926868514414689e-154	8.98585991714293	2.0220359436207404e-140	-0.4023010071504949	0.1337504371312592	11.984661463844157	16.29659325657461	10.7160494951775	9611.428773257723	9462.64082662624	7859.343237592376	5364.203824245035	9847.124230020465	4812.460137762888
cpk	SC_RS33635	SCO6277		alpha/beta fold hydrolase	biosynthesis	2079.400162524781	5.126793527551453	7.475642157689827e-88	4.688336776351724	1.1788292412434368e-73	-0.4134283975695217	0.0950869481076874	107.8619531745974	91.95934766209956	98.23045370579374	3603.672503296477	3784.2100667518553	3199.46673109965	2217.281862891952	3753.8338485559384	1858.0846955846637
cpk	SC_RS33640	SCO6278		MFS transporter	biosynthesis	5348.786429195075	9.065715089774365	4.869464914490488e-171	8.51532413906426	3.8175275082286394e-151	-0.5118944450744466	0.0448255623226261	19.611264213563164	12.804466130165764	19.646090741158748	10261.512648937483	10423.150351582635	7803.365009404396	5392.727534216604	9236.593790293156	4969.666707236506
cpk	SC_RS33645	SCO6279		aspartate aminotransferase family protein	biosynthesis	6850.019182342295	9.951288528273752	1.3279311431062302e-166	9.299722888012685	1.7466555249279058e-145	-0.6120597169655856	0.022730463959403	15.253205499438018	10.476381379226536	11.609053619775624	13011.4901003979	13100.16515094716	11502.903912316666	6074.385990884096	12051.150039268614	5872.7388067677775
cpk	SC_RS33650	SCO6280		AfsR/SARP family transcriptional regulator	biosynthesis	3910.958657887401	7.177587903839435	3.3460251875646325e-172	5.210139159581922	2.4175569255900162e-91	-1.9240330058261077	3.7603984693287766e-16	78.44505685425266	54.7099916470719	57.15226397427999	9907.032950689463	9225.68693500704	8718.920030434467	2028.6761071615788	3303.854347361569	1824.1502378568784
cpk	SC_RS33655	SCO6281		FAD-binding oxidoreductase	biosynthesis	788.5926534379865	7.249918556506912	1.6821302745686847e-92	6.573681125641194	3.143464184961146e-76	-0.6470468396064948	0.003739879141656	8.716117428250296	8.148296628287305	10.7160494951775	1436.3173932471664	1452.7530259986625	1452.946011634678	767.2295865821982	1224.3374292206013	736.169970706857
cpk	SC_RS33660	SCO6282		SDR family oxidoreductase	regulator	39677.055778903865	13.654867759106516	1.3203828587391531e-195	13.19233885622541	4.063315764053794e-182	-0.4296772645794411	0.1050927782895092	7.626602749719009	5.820211877348075	2.6790123737943747	72549.36052586114	72867.55299239699	61424.28781035713	39131.61949834227	73408.91314023576	37695.64221594067
cpk	SC_RS33665	SCO6283		NAD(P)H-binding protein	biosynthesis	7440.160294022188	8.67543512608767	2.6856886405469794e-186	7.810372137471163	4.777317370624827e-151	-0.8223054325768173	0.0015580623746027	38.13301374859505	34.921271264088446	31.25514436093437	15227.908144460776	15719.351917237953	12198.277902474016	6264.155979674533	11668.885899904464	5778.553373074333
