gene_id	T1	T2	T3	trend
SC_RS16110	5.634861275671124	204.12072944798942	621.5587242766009	mono_inc
SC_RS16120	274.3992385474044	70.61963088745854	57.44451237908271	mono_dec
SC_RS16130	999.212367283294	170.48459524318503	135.44197454062603	mono_dec
SC_RS16135	561.0323982009776	177.09516280466576	132.05960474522485	mono_dec
SC_RS16140	424.394642257701	138.43085708366206	131.88811533337295	mono_dec
SC_RS16145	108.53916670082496	77.76717339044298	70.1183675507038	mono_dec
SC_RS16160	60.635068775451	46.4817851774287	43.18190858385878	mono_dec
SC_RS16185	52.689294675982374	16.252911616696398	8.016283848248781	mono_dec
SC_RS16195	169.96956117635554	149.7752326441357	118.19846533927448	mono_dec
SC_RS16200	4.105293296968297	8.739192122467038	63.182273334930734	mono_inc
SC_RS16215	94.41111471799123	97.24718683917456	103.9014265827267	mono_inc
SC_RS16220	69.06941351557658	103.22904759256664	111.35212205990244	mono_inc
SC_RS16235	875.3997438042197	208.40239867042658	114.17612795014304	mono_dec
SC_RS16240	518.0151302560615	113.05121101555721	64.4895445387957	mono_dec
SC_RS16245	601.5946085209754	161.2262564390927	84.58203344999164	mono_dec
SC_RS16250	610.512052790995	228.64179423304174	124.93928117441915	mono_dec
SC_RS16265	2.4224066278573644	10.083817895631269	23.270376403493533	mono_inc
SC_RS16270	32.5984834043468	45.21401048616213	64.02014623018884	mono_inc
SC_RS16275	79.87009155179817	98.04703104178395	107.75292820160172	mono_inc
SC_RS16285	1954.0051206866394	1715.0761299400062	1316.8834961054094	mono_dec
SC_RS16290	2903.5559726876195	2569.5534528562716	1675.996109468367	mono_dec
SC_RS16315	125.90898427918584	53.40779585223629	37.8449473487665	mono_dec
SC_RS16320	369.0754333502918	288.07666479367896	143.35207906408615	mono_dec
SC_RS16335	559.4934306691322	90.047213354757	62.45005782111764	mono_dec
SC_RS16340	193.65718370973153	30.307564616933025	19.88393761712077	mono_dec
SC_RS16360	121.56710778814755	29.13296873740147	25.55192131154916	mono_dec
SC_RS16370	16.282873480947455	17.01031088548887	64.40399253058388	mono_inc
SC_RS16390	65.83466010695085	27.665509870704568	17.065582424468673	mono_dec
SC_RS16410	902.3119931738275	287.97887698644894	280.09251421982316	mono_dec
SC_RS16420	142.23761108886114	92.50005228822134	70.92653914412746	mono_dec
SC_RS16445	19.18965471665395	31.113857789340525	32.15436129742309	mono_inc
SC_RS16450	1.9871366836860815	9.173931251508472	14.033950216544952	mono_inc
SC_RS16455	13.243263649078074	51.13390094234385	51.62041583620979	mono_inc
SC_RS16460	21.922241898672485	47.28250472424113	61.145283600934505	mono_inc
SC_RS16470	14.356702540111263	27.78834296423724	51.52211594652425	mono_inc
SC_RS16480	72.42686894797136	55.490920716637596	44.18443843118235	mono_dec
SC_RS16525	33.89836269727463	103.82029348980649	134.99938721645057	mono_inc
SC_RS16530	25.637248042128075	30.561662618887556	58.983064082526084	mono_inc
SC_RS16535	760.993791279774	622.0638765459903	390.72570337868655	mono_dec
SC_RS16540	192.42323673053068	131.38772981170493	119.83649075630836	mono_dec
SC_RS16550	404.8435083876066	284.256083943153	270.48801471823754	mono_dec
SC_RS16555	1041.4507631947477	973.4721113593154	445.0933805970496	mono_dec
SC_RS16560	267.75650164517396	201.30219583833016	149.79025719265002	mono_dec
SC_RS16585	149.63985509644218	35.641925672258	29.69870005661612	mono_dec
SC_RS16590	2098.792826353372	843.6952706711154	507.91467647363334	mono_dec
SC_RS16595	460.038354924257	383.29019215521936	206.07771167121095	mono_dec
SC_RS16600	446.47570459851505	365.81089698287116	194.55435018649246	mono_dec
SC_RS16610	389.1485271629578	245.52162638620962	151.34221041916263	mono_dec
SC_RS16625	342.66385264997035	177.15466794173503	145.1426751316002	mono_dec
SC_RS16645	34.22001906157321	92.96846509192854	108.46465118571916	mono_inc
SC_RS16675	482.34502918888955	235.8674563090747	147.34432181766192	mono_dec
SC_RS16680	757.5988230802004	661.2491152202364	423.42975630146583	mono_dec
SC_RS16685	696.0559724241458	327.7856591450454	308.428492310616	mono_dec
SC_RS16705	30.532204090018137	987.61862097745	1006.1613646468595	mono_inc
SC_RS16710	28.755229966570777	65.16597381641898	93.83764179481555	mono_inc
SC_RS16720	144.89409586594098	157.50646457367387	318.94209815450324	mono_inc
SC_RS16735	41.81513695827601	194.38365246610667	665.1102962534457	mono_inc
SC_RS16770	352.5755028008107	130.45797835992673	90.95437160985564	mono_dec
SC_RS16780	566.3009298386929	357.8686371710335	175.6654483770204	mono_dec
SC_RS16800	1300.551430048997	186.31473662354725	184.50554686723322	mono_dec
SC_RS16805	887.6242347162752	725.5409660820715	492.72049876607394	mono_dec
